listing_id;area_m2;bedrooms;bathrooms;property_type;city;district;compound;latitude;longitude;month;year;price_per_m2;price;distance_to_center;luxury_score;project_avg_price;num_listings_in_project;target_price;material_costs_iron;material_costs_cement;usd_to_egp_rate;price_usd
157;187;3;1;Chalet;North Coast;New Cairo;Mountain View;31.47204471;31.39019635;5;2025;34441;6440467;36.1132825;0.61;6684720;291;6440467;37500;3600;50.23519231;128206.2774
158;290;4;3;Apartment;Alexandria;Heliopolis;Mountain View;30.20060263;31.64247506;5;2026;19669;5704010;82.25333481;0.72;5400912;88;5704010;37500;3600;;
159;249;5;3;Villa;North Coast;Sheikh Zayed;Madinaty;30.70194175;30.20057195;4;2025;24394;6074106;24.04449016;0.75;6456642;237;6074106;37500;3600;50.99584;119109.8333
160;284;5;1;Apartment;Alexandria;Nasr City;Beverly Hills;30.52848725;30.25403984;6;2024;23940;6798960;94.37686258;0.51;7067216;147;6798960;37500;3600;47.71948;142477.6632
161;342;1;2;Villa;Giza;Maadi;Beverly Hills;30.76817311;29.75754058;5;2025;32565;11137230;11.57813445;0.65;11178069;417;11137230;37500;3600;50.23519231;221701.7491
162;180;2;2;Villa;Giza;Sheikh Zayed;Madinaty;30.64675489;31.63973475;2;2026;23501;4230180;99.58745764;0.7;4965268;417;4230180;37500;3600;47.20795833;89607.34904
163;175;1;2;Villa;Cairo;Maadi;Palm Hills;31.03617513;31.51977386;7;2025;21379;3741325;68.83015808;0.16;4434531;241;3741325;37500;3600;49.29022222;75903.99944
164;292;3;2;Apartment;Cairo;Maadi;Palm Hills;31.28412362;30.56302967;9;2024;24466;7144072;3.208557187;0.3;7986777;209;7144072;37500;3600;48.46972;147392.4751
165;318;4;2;Chalet;Giza;Heliopolis;Rehab;30.28500896;30.44429722;2;2024;13675;4348650;31.20140698;0.89;4971897;272;4348650;37500;3600;30.89584;140751.9588
166;257;5;1;Chalet;North Coast;New Cairo;;30.1121315;30.5688166;12;2024;12312;3164184;58.41127742;0.24;3050000;336;3164184;37500;3600;50.57423077;62565.14339
167;196;2;2;Chalet;Giza;Nasr City;;31.47337774;30.55086535;12;2024;33373;6541108;77.47974135;0.64;7747987;401;6541108;37500;3600;50.57423077;129336.7769
168;377;5;1;Chalet;Alexandria;New Cairo;Palm Hills;31.27232318;30.57404165;10;2025;38390;14473030;81.18284559;0.05;14103375;536;14473030;37500;3600;47.58140741;304174.0627
169;224;1;1;Apartment;Alexandria;New Cairo;Beverly Hills;30.41866109;29.86435763;2;2026;11046;2474304;107.504194;0.82;2806958;365;2474304;37500;3600;47.20795833;52412.85765
170;284;1;1;Chalet;Alexandria;6th October;Madinaty;31.32113757;29.53369256;2;2024;20824;5914016;53.13966295;0.59;6951359;248;5914016;37500;3600;30.89584;191417.8737
171;366;4;2;Chalet;Giza;New Cairo;Palm Hills;30.93992873;31.40608302;12;2026;17815;6520290;2.49514854;0.5;7152689;564;6520290;37500;3600;;
172;293;2;2;Villa;Cairo;Nasr City;Madinaty;30.54361509;30.35937446;7;2026;37321;10935053;32.75279856;0.74;9346714;186;10935053;37500;3600;;
173;231;2;3;Apartment;Alexandria;Sheikh Zayed;;31.28481732;30.72722224;6;2026;15742;3636402;12.0685763;0.76;4168072;590;3636402;37500;3600;;
174;211;4;3;Villa;Alexandria;Heliopolis;Rehab;30.94798062;30.26859239;4;2025;13843;2920873;100.7571141;0.25;2473045;259;2920873;37500;3600;50.99584;57276.69159
175;374;1;1;Chalet;Giza;New Cairo;Madinaty;31.20496708;30.45409947;8;2025;25173;9414702;18.84798844;0.98;10963515;106;9414702;37500;3600;48.49023077;194156.6755
176;219;1;3;Villa;Alexandria;Nasr City;Rehab;30.51019156;29.68715816;2;2024;18548;4062012;43.63495564;0.91;4819764;582;4062012;37500;3600;30.89584;131474.3991
177;155;1;1;Chalet;Giza;New Cairo;;31.15781627;30.42571732;6;2024;33112;5132360;18.29366438;0.21;5596920;170;5132360;37500;3600;47.71948;107552.7227
178;292;5;3;Villa;Cairo;Heliopolis;Rehab;30.4237758;30.65778905;11;2026;36596;10686032;62.46472609;0.33;12185457;421;10686032;37500;3600;;
179;239;3;2;Apartment;Alexandria;Maadi;;31.04963445;31.58210262;1;2026;9431;2254009;24.28034142;0.38;1868892;402;2254009;37500;3600;47.23857692;47715.42978
180;172;1;2;Villa;Alexandria;Heliopolis;Rehab;30.54040192;30.30551343;5;2025;28215;4852980;91.89876924;0.78;4406021;248;4852980;37500;3600;50.23519231;96605.18408
181;377;3;1;Villa;Alexandria;New Cairo;Mountain View;30.48883083;29.72136051;8;2025;14240;5368480;59.42974943;0.33;5720436;387;5368480;37500;3600;48.49023077;110712.6098
182;111;3;1;Villa;Giza;6th October;Beverly Hills;31.15427601;31.39798477;1;2024;23071;2560881;60.02789195;0.67;2931906;412;2560881;37500;3600;30.88973077;82903.95987
183;327;2;2;Villa;Giza;Maadi;;30.01256253;30.43908879;2;2025;28132;9199164;114.1955538;0.66;10669519;383;9199164;37500;3600;50.49095833;182194.284
184;354;4;2;Chalet;North Coast;Nasr City;Marassi;31.37795534;31.78840866;1;2025;12780;4524120;39.22682745;0.57;4483967;271;4524120;37500;3600;50.47022222;89639.39132
185;172;5;2;Villa;Cairo;Heliopolis;Beverly Hills;30.66475724;31.8975896;11;2024;31309;5385148;46.30694739;0.62;4971009;498;5385148;37500;3600;49.38453846;109045.2228
186;160;3;3;Apartment;North Coast;New Cairo;Madinaty;30.88132648;31.67963081;4;2026;21990;3518400;71.44319723;0.23;3330484;164;3518400;37500;3600;54.578;64465.53556
187;172;5;3;Villa;North Coast;Maadi;Beverly Hills;30.48894454;30.06661496;9;2026;22787;3919364;41.60359912;0.15;3783805;261;3919364;37500;3600;;
188;140;2;3;Apartment;North Coast;Maadi;;30.8979869;30.13452518;4;2026;28356;3969840;99.64577773;0.34;4106854;196;3969840;37500;3600;54.578;72737.00026
189;246;1;3;Villa;Giza;Sheikh Zayed;;31.00674746;31.4853057;7;2025;15575;3831450;66.04894979;0.49;4162532;218;3831450;37500;3600;49.29022222;77732.45539
190;172;3;1;Chalet;Alexandria;Maadi;Palm Hills;31.27641147;30.61527451;12;2026;13478;2318216;1.316554304;0.53;1892267;300;2318216;37500;3600;;
191;61;4;1;Apartment;Alexandria;Heliopolis;Marassi;31.25244381;30.24450412;5;2024;22802;1390922;39.32836664;0.17;1492073;446;1390922;37500;3600;47.291;29411.98114
192;189;2;3;Apartment;Giza;Nasr City;Beverly Hills;30.40828499;30.23476951;9;2024;16999;3212811;60.39167755;0.7;3495407;436;3212811;37500;3600;48.46972;66284.90942
193;279;5;1;Villa;North Coast;New Cairo;Marassi;30.84694988;30.94366496;5;2026;8554;2386566;93.88241458;0.1;2557747;426;2386566;37500;3600;;
194;113;1;3;Chalet;Cairo;Heliopolis;Beverly Hills;31.12698141;31.73757546;6;2024;11726;1325038;89.13499922;0.99;1500154;53;1325038;37500;3600;47.71948;27767.23468
195;283;5;3;Chalet;Giza;Maadi;;31.10026793;31.04731715;6;2026;27783;7862589;80.7493236;0.79;9412558;465;7862589;37500;3600;;
196;284;4;2;Apartment;North Coast;Nasr City;;31.31458346;31.05069997;1;2025;18260;5185840;100.239523;0.9;4892785;553;5185840;37500;3600;50.47022222;102750.4887
197;185;3;3;Villa;Giza;Sheikh Zayed;Mountain View;31.21430402;31.36735777;3;2025;25790;4771150;26.49084999;0.46;4120829;570;4771150;37500;3600;50.609;94274.73374
198;189;4;1;Chalet;Alexandria;New Cairo;Madinaty;31.02035507;31.40075082;11;2026;22810;4311090;55.70168054;0.95;4895230;207;4311090;37500;3600;;
199;112;5;3;Chalet;Alexandria;6th October;;31.0730539;31.77362566;2;2026;22672;2539264;65.34218297;0.98;2075977;599;2539264;37500;3600;47.20795833;53788.89682
200;231;5;2;Chalet;Alexandria;Maadi;Madinaty;31.17265439;29.90528052;7;2025;18427;4256637;116.8527447;0.47;3712537;450;4256637;37500;3600;49.29022222;86358.649
201;277;4;1;Villa;North Coast;Maadi;Palm Hills;31.22441047;31.96158215;4;2024;32324;8953748;117.1796383;0.84;10617491;507;8953748;37500;3600;47.82165385;187232.0859
202;219;4;2;Villa;Giza;Sheikh Zayed;Mountain View;30.39953735;30.32207771;12;2025;12827;2809113;60.1847662;0.67;3256744;141;2809113;37500;3600;47.55866667;59066.26903
203;257;4;3;Apartment;North Coast;Nasr City;Beverly Hills;31.12907825;30.2039195;9;2025;12721;3269297;17.9093607;0.2;3108018;320;3269297;37500;3600;48.24915385;67758.63905
204;306;1;3;Villa;Giza;Sheikh Zayed;Beverly Hills;31.41365528;30.77446718;3;2024;35102;10741212;106.6155489;0.4;12224800;108;10741212;37500;3600;44.53108;241207.085
205;383;5;3;Chalet;Cairo;Nasr City;Beverly Hills;30.19603776;30.16090042;7;2024;14665;5616695;4.180280412;0.72;4873641;264;5616695;37500;3600;48.17374074;116592.4612
206;262;2;3;Apartment;Alexandria;New Cairo;Beverly Hills;29.88199943;30.0822793;5;2025;9520;2494240;54.77794812;0.16;2895552;360;2494240;37500;3600;50.23519231;49651.24817
207;243;1;1;Villa;Cairo;Maadi;Marassi;29.9230737;31.91701685;2;2024;14089;3423627;60.29157982;0.32;3319962;132;3423627;37500;3600;30.89584;110811.9087
208;182;1;3;Chalet;Alexandria;6th October;Beverly Hills;30.16842091;29.75998554;1;2025;25841;4703062;18.49148548;0.33;4257306;321;4703062;37500;3600;50.47022222;93184.8879
209;314;1;2;Chalet;Cairo;Sheikh Zayed;Madinaty;31.36364362;31.97485741;11;2024;9217;2894138;45.21138974;0.42;3287919;483;2894138;37500;3600;49.38453846;58604.13178
210;353;2;1;Apartment;North Coast;Heliopolis;Mountain View;30.01555334;31.05619496;10;2024;35579;12559387;80.92884708;0;11285771;322;12559387;37500;3600;48.57340741;258565.0806
211;339;4;1;Apartment;Alexandria;6th October;Rehab;31.07092518;31.89644913;10;2025;21534;7300026;84.12557166;0.3;6668131;544;7300026;37500;3600;47.58140741;153421.8174
212;384;5;1;Villa;North Coast;6th October;Madinaty;31.27397451;31.74350234;5;2025;26791;10287744;93.66816309;0.21;10457162;239;10287744;37500;3600;50.23519231;204791.572
213;157;3;2;Villa;North Coast;Maadi;Beverly Hills;31.29178574;31.1209981;3;2024;39171;6149847;69.22895456;0.94;6213573;366;6149847;37500;3600;44.53108;138102.3546
214;257;3;2;Apartment;Giza;Maadi;Marassi;30.50847259;30.97459543;7;2025;10249;2633993;35.94059506;0.83;2478467;226;2633993;37500;3600;49.29022222;53438.44846
215;299;5;2;Apartment;Alexandria;Heliopolis;Rehab;30.64194495;31.98157925;9;2026;39862;11918738;2.462534462;0.53;12378837;545;11918738;37500;3600;;
216;203;2;2;Chalet;Cairo;6th October;;30.34952305;30.7880309;4;2025;14907;3026121;73.11017266;0.09;2681796;149;3026121;37500;3600;50.99584;59340.54621
217;156;3;3;Villa;Cairo;New Cairo;Rehab;30.05048546;29.94689679;9;2024;39676;6189456;68.00914233;0.95;5591900;550;6189456;37500;3600;48.46972;127697.3748
218;260;1;3;Chalet;Alexandria;Heliopolis;Beverly Hills;30.16069117;31.9823593;6;2025;37206;9673560;76.42424975;0.39;9088182;384;9673560;37500;3600;49.96068;193623.4655
219;183;3;2;Apartment;Giza;6th October;Rehab;30.02913474;30.30880755;1;2026;31199;5709417;111.7572034;0.77;5660364;281;5709417;37500;3600;47.23857692;120863.442
220;246;5;2;Apartment;Alexandria;Nasr City;Beverly Hills;30.49278786;29.71853565;10;2024;18521;4556166;29.29798243;0.23;4840396;151;4556166;37500;3600;48.57340741;93799.59618
221;385;1;3;Apartment;North Coast;Heliopolis;Marassi;30.08958749;31.29223304;7;2026;31353;12070905;85.07752064;0.63;11567503;226;12070905;37500;3600;;
222;318;3;3;Villa;Giza;Nasr City;Mountain View;30.4857813;30.61512308;11;2024;27611;8780298;24.84312666;0.44;8927626;215;8780298;37500;3600;49.38453846;177794.4732
223;207;5;2;Apartment;North Coast;Nasr City;Madinaty;31.24702152;30.47006001;3;2025;32083;6641181;94.51819322;0.51;7847245;568;6641181;37500;3600;50.609;131225.2959
224;311;2;1;Apartment;Alexandria;Nasr City;Mountain View;30.91267657;31.07902012;2;2026;9718;3022298;4.650552895;0.2;2642309;410;3022298;37500;3600;47.20795833;64020.9428
225;206;5;1;Villa;Giza;Sheikh Zayed;Beverly Hills;30.92667803;29.6321304;1;2024;28100;5788600;33.00780782;0.87;5012044;136;5788600;37500;3600;30.88973077;187395.6119
226;207;2;2;Apartment;Alexandria;New Cairo;Marassi;31.18017233;31.245555;9;2024;20130;4166910;31.68473934;0.69;4314016;222;4166910;37500;3600;48.46972;85969.34333
227;258;1;1;Villa;Alexandria;Sheikh Zayed;Palm Hills;29.87002896;30.75862049;4;2025;33905;8747490;102.0080786;0.41;10349909;144;8747490;37500;3600;50.99584;171533.4035
228;367;5;3;Apartment;Giza;Sheikh Zayed;Beverly Hills;31.15066852;30.72560406;4;2026;32969;12099623;66.17271222;0.37;13299275;178;12099623;37500;3600;54.578;221694.1442
229;187;4;1;Villa;Giza;Nasr City;Madinaty;30.13379303;31.75008472;3;2025;13384;2502808;50.19436885;0.06;2259550;522;2502808;37500;3600;50.609;49453.81256
230;98;4;2;Villa;Alexandria;New Cairo;Madinaty;30.38807574;31.57802701;1;2025;10944;1072512;30.07618961;0.39;1195339;289;1072512;37500;3600;50.47022222;21250.39187
231;397;4;1;Villa;Cairo;New Cairo;;30.3236728;30.82896592;4;2025;11104;4408288;39.4130689;0.23;4097827;530;4408288;37500;3600;50.99584;86444.07073
232;188;4;1;Villa;Giza;6th October;Beverly Hills;29.97961443;30.94585255;10;2024;15931;2995028;86.85409548;0.84;2790208;236;2995028;37500;3600;48.57340741;61659.82911
233;326;4;1;Chalet;Cairo;Heliopolis;Palm Hills;30.09530687;31.51740906;1;2026;33871;11041946;102.1768988;0.3;10039286;247;11041946;37500;3600;47.23857692;233748.4895
234;210;2;3;Villa;Cairo;Sheikh Zayed;;31.42579023;30.52821666;8;2025;20993;4408530;11.94606437;0.58;4565522;299;4408530;37500;3600;48.49023077;90915.83872
235;357;5;3;Villa;Cairo;Heliopolis;Rehab;30.82046284;31.17808644;6;2025;30758;10980606;2.727102334;0.65;8785846;122;10980606;37500;3600;49.96068;219784.9589
236;158;1;3;Villa;Cairo;Heliopolis;Madinaty;30.60575199;30.85193953;12;2025;17928;2832624;66.33972129;0.61;2289512;142;2832624;37500;3600;47.55866667;59560.62687
237;322;4;2;Villa;North Coast;New Cairo;;31.08825113;30.74907111;2;2026;33097;10657234;100.6838709;0.62;11676505;272;10657234;37500;3600;47.20795833;225750.7924
238;311;4;1;Apartment;Alexandria;Maadi;Madinaty;31.18335694;31.96180212;2;2025;19930;6198230;3.70641766;0.79;5105136;320;6198230;37500;3600;50.49095833;122759.2069
239;203;1;3;Apartment;Giza;Heliopolis;;29.98744685;29.54376945;12;2026;16483;3346049;69.8531374;0.44;3679813;562;3346049;37500;3600;;
240;171;1;3;Villa;Alexandria;Sheikh Zayed;;31.05953921;30.53656273;7;2026;33294;5693274;97.94656886;0.16;5223737;158;5693274;37500;3600;;
241;119;4;1;Villa;Alexandria;Heliopolis;Beverly Hills;31.38507412;31.82544481;3;2024;35574;4233306;14.4975471;0.49;4735221;103;4233306;37500;3600;44.53108;95064.0766
242;61;2;2;Chalet;Alexandria;New Cairo;Madinaty;30.79524134;31.82037047;2;2024;20341;1240801;44.07433843;0.01;1303640;265;1240801;37500;3600;30.89584;40160.77893
243;363;1;1;Villa;Alexandria;Maadi;Marassi;30.84406682;31.36928567;1;2024;25438;9233994;12.99385736;0.73;10239406;157;9233994;37500;3600;30.88973077;298934.1043
244;313;5;2;Villa;Alexandria;Heliopolis;Palm Hills;31.27969239;30.97976581;11;2026;18025;5641825;5.554627827;0.1;5551716;92;5641825;37500;3600;;
245;199;5;1;Villa;Giza;Maadi;;30.95512035;31.22711469;2;2026;32857;6538543;59.79424542;0.28;7454623;141;6538543;37500;3600;47.20795833;138505.1002
246;96;2;3;Apartment;Alexandria;Maadi;Madinaty;31.49195477;30.13231516;2;2024;26067;2502432;80.1104523;0.35;2304355;114;2502432;37500;3600;30.89584;80995.75865
247;219;3;3;Villa;Alexandria;Nasr City;;30.28057918;30.72098862;5;2025;14283;3127977;110.7720671;0.85;2856688;97;3127977;37500;3600;50.23519231;62266.64727
248;68;2;3;Villa;Alexandria;6th October;Beverly Hills;31.23731698;30.84015241;4;2026;11686;794648;37.71902284;0.77;641586;237;794648;37500;3600;54.578;14559.85928
249;292;4;2;Chalet;North Coast;Heliopolis;Palm Hills;30.84109568;29.65930353;12;2025;10405;3038260;32.00492208;0.87;2682320;398;3038260;37500;3600;47.55866667;63884.4655
250;158;3;1;Apartment;Cairo;Heliopolis;Rehab;30.42175042;31.66555071;5;2025;15342;2424036;75.13064123;0.99;2261118;101;2424036;37500;3600;50.23519231;48253.74182
251;206;4;2;Chalet;North Coast;6th October;Madinaty;31.30120144;30.64171994;6;2025;12475;2569850;113.7229948;0.57;2895644;307;2569850;37500;3600;49.96068;51437.45041
252;363;5;3;Villa;Alexandria;New Cairo;Mountain View;31.49361864;31.74725433;8;2026;22620;8211060;23.10053772;0.15;6998126;195;8211060;37500;3600;;
253;267;1;2;Chalet;North Coast;New Cairo;Beverly Hills;29.89834393;30.47490011;11;2024;29042;7754214;15.11931499;0.5;7861351;553;7754214;37500;3600;49.38453846;157017.039
254;190;4;2;Villa;Giza;Heliopolis;Mountain View;31.37338869;30.5221678;11;2026;30159;5730210;101.3522562;0.85;5214107;112;5730210;37500;3600;;
255;211;5;2;Villa;Giza;Heliopolis;Beverly Hills;30.1452887;30.11054036;6;2026;38105;8040155;16.94534405;0.3;8334684;518;8040155;37500;3600;;
256;113;2;1;Apartment;Giza;6th October;Mountain View;30.14881964;31.11080683;11;2024;14161;1600193;52.78282875;0.58;1919937;110;1600193;37500;3600;49.38453846;32402.71247
257;179;4;2;Chalet;Cairo;Maadi;Mountain View;29.87098536;30.87124357;9;2024;14135;2530165;93.98666762;0.16;2843232;421;2530165;37500;3600;48.46972;52200.94112
258;220;5;2;Villa;Giza;New Cairo;Beverly Hills;31.36771915;31.78242242;5;2026;22644;4981680;45.65525045;0.15;4411532;218;4981680;37500;3600;;
259;175;1;2;Chalet;Cairo;Heliopolis;Marassi;31.09097667;30.57309251;6;2026;36574;6400450;78.28805591;0.6;7490596;523;6400450;37500;3600;;
260;134;4;3;Apartment;Giza;Nasr City;Beverly Hills;29.89086362;31.12018716;4;2025;24820;3325880;95.34509328;0.94;3118218;412;3325880;37500;3600;50.99584;65218.65313
261;172;5;3;Villa;North Coast;Nasr City;Rehab;30.87700986;31.26890822;4;2026;28703;4936916;65.24170571;0.26;5239686;337;4936916;37500;3600;54.578;90456.15449
262;163;4;1;Apartment;North Coast;6th October;Madinaty;30.00422855;30.29963933;5;2025;22038;3592194;24.81103161;0.68;4228359;75;3592194;37500;3600;50.23519231;71507.51963
263;399;1;3;Chalet;North Coast;New Cairo;Rehab;31.07738888;31.70206525;12;2024;38520;15369480;27.81003831;0.78;17559692;380;15369480;37500;3600;50.57423077;303899.4319
264;313;4;1;Chalet;North Coast;New Cairo;Beverly Hills;30.49539153;30.45212802;10;2026;9678;3029214;118.0520146;0.26;2971164;56;3029214;37500;3600;;
265;286;4;3;Chalet;Cairo;Heliopolis;Mountain View;29.88802062;31.09339825;1;2024;36567;10458162;97.54219285;0.24;8861653;144;10458162;37500;3600;30.88973077;338564.3623
266;171;5;1;Villa;Giza;Heliopolis;Beverly Hills;31.20999266;31.03960119;2;2025;35476;6066396;39.0046783;0.8;6003510;352;6066396;37500;3600;50.49095833;120148.1651
267;158;3;1;Villa;Alexandria;Maadi;Rehab;30.77310257;30.55351969;4;2025;22906;3619148;22.217044;0.07;3811745;347;3619148;37500;3600;50.99584;70969.47516
268;212;4;1;Villa;North Coast;New Cairo;Rehab;31.1138759;29.95835097;7;2025;28288;5997056;34.45308474;0.33;5341396;597;5997056;37500;3600;49.29022222;121668.2687
269;397;3;3;Apartment;Giza;6th October;Marassi;30.94670245;30.98124449;11;2024;19284;7655748;98.70561437;0.52;6501978;577;7655748;37500;3600;49.38453846;155023.176
270;253;2;2;Chalet;Giza;New Cairo;Beverly Hills;30.5384735;30.43883627;2;2024;32973;8342169;71.85524822;0.27;9894969;425;8342169;37500;3600;30.89584;270009.4576
271;369;4;3;Chalet;Giza;Heliopolis;;30.98773298;30.44772939;2;2025;27281;10066689;83.1631712;0.1;11320169;163;10066689;37500;3600;50.49095833;199376.0731
272;222;3;2;Chalet;Alexandria;New Cairo;;29.82508088;30.73230407;4;2024;13305;2953710;79.12807173;0.9;3049652;330;2953710;37500;3600;47.82165385;61765.11606
273;267;2;3;Apartment;North Coast;Nasr City;Mountain View;30.37755385;31.19310212;11;2025;33372;8910324;102.7129691;0.45;9175561;535;8910324;37500;3600;47.37608;188076.4301
274;228;5;2;Villa;Cairo;6th October;Palm Hills;31.12235077;31.32404831;4;2025;17058;3889224;118.5683682;0.16;4284984;581;3889224;37500;3600;50.99584;76265.51499
275;220;4;3;Apartment;Cairo;Sheikh Zayed;Rehab;31.09720524;30.56768083;9;2026;11416;2511520;76.0415098;0.97;2761221;109;2511520;37500;3600;;
276;127;5;1;Chalet;Alexandria;6th October;Beverly Hills;31.30859592;29.79970132;9;2024;25090;3186430;72.95531547;0.91;2775950;313;3186430;37500;3600;48.46972;65740.63147
277;348;2;1;Chalet;Alexandria;6th October;;30.83877738;31.47928612;5;2025;14720;5122560;14.34878656;0.27;4740605;247;5122560;37500;3600;50.23519231;101971.5416
278;336;5;1;Apartment;Cairo;Heliopolis;Rehab;31.40173456;31.17353442;1;2024;37976;12759936;110.6611871;0.04;13501227;579;12759936;37500;3600;30.88973077;413080.1947
279;363;5;2;Villa;Cairo;Sheikh Zayed;Mountain View;30.74811075;31.50173179;8;2024;27549;10000287;8.459457188;0.32;11017497;270;10000287;37500;3600;48.92444444;204402.6685
280;194;1;2;Villa;North Coast;Heliopolis;;30.65077181;30.2897203;6;2025;20038;3887372;81.64083287;0.1;3189666;134;3887372;37500;3600;49.96068;77808.62871
281;254;2;1;Chalet;Cairo;Sheikh Zayed;Marassi;30.13526824;31.7727991;11;2025;39884;10130536;89.39400376;0.44;10975926;141;10130536;37500;3600;47.37608;213832.2968
282;187;5;2;Apartment;Cairo;Nasr City;Beverly Hills;31.12402191;30.15682703;5;2025;26039;4869293;40.53495218;0.57;3923779;159;4869293;37500;3600;50.23519231;96929.91658
283;92;3;1;Villa;Cairo;Maadi;Madinaty;30.97649716;30.22440924;1;2025;37287;3430404;13.32315336;0.06;3135592;327;3430404;37500;3600;50.47022222;67968.87053
284;235;2;3;Apartment;Alexandria;6th October;Mountain View;30.58329316;30.84094027;11;2024;32017;7523995;51.55519598;0.98;8887564;498;7523995;37500;3600;49.38453846;152355.2763
